start_time,esports_match_id,tournament_title,map_type,map_name,player_name,team_name,stat_name,hero_name,stat_amount
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,All Damage Done,All Heroes,7649.8671508431435
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Assists,All Heroes,9.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Average Time Alive,All Heroes,110.925447788788
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Barrier Damage Done,All Heroes,390.9625059366226
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage - Quick Melee,All Heroes,81.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage Done,All Heroes,7079.153624594212
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage Taken,All Heroes,2661.0586305856705
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Deaths,All Heroes,4.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Eliminations,All Heroes,16.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Final Blows,All Heroes,7.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Healing Done,All Heroes,522.7539139688015
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Hero Damage Done,All Heroes,7079.153624594212
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Objective Kills,All Heroes,6.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Objective Time,All Heroes,15.785000474890694
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Shots Fired,All Heroes,2441.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Solo Kills,All Heroes,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Alive,All Heroes,521.6040157552343
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Building Ultimate,All Heroes,376.809011255973
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Elapsed per Ultimate Earned,All Heroes,93.63225124415865
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Holding Ultimate,All Heroes,170.21600509586278
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Played,All Heroes,561.646113038063
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Ultimates Earned - Fractional,All Heroes,4.024350651074201
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Ultimates Used,All Heroes,3.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Weapon Accuracy,All Heroes,0.3948955916473318
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,All Heroes,2.0024537077415503
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,All Damage Done,Soldier: 76,4851.197748661041
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Assists,Soldier: 76,2.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Average Time Alive,Soldier: 76,92.74733614397701
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Biotic Field Healing Done,Soldier: 76,522.7539139688015
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Biotic Fields Deployed,Soldier: 76,7.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Critical Hit Accuracy,Soldier: 76,0.08928571428571429
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Critical Hit Kills,Soldier: 76,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Critical Hits,Soldier: 76,25.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage - Helix Rockets,Soldier: 76,168.1146697998047
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage - Tactical Visor,Soldier: 76,692.1349792480469
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage - Weapon,Soldier: 76,4683.083078861237
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage Taken,Soldier: 76,1615.16725897789
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Deaths,Soldier: 76,3.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Eliminations,Soldier: 76,5.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Final Blows,Soldier: 76,3.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Healing Done,Soldier: 76,522.7539139688015
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Healing Received,Soldier: 76,935.165841460228
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Hero Damage Done,Soldier: 76,4851.197748661041
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Objective Kills,Soldier: 76,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Quick Melee Ticks,Soldier: 76,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Self Healing,Soldier: 76,455.4710931479931
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Self Healing Percent of Damage Taken,Soldier: 76,0.2819962394707185
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Shots Fired,Soldier: 76,687.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Shots Hit,Soldier: 76,280.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Shots Missed,Soldier: 76,357.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Solo Kills,Soldier: 76,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Tactical Visor Efficiency,Soldier: 76,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Tactical Visor Kills,Soldier: 76,2.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Tactical Visors,Soldier: 76,2.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Alive,Soldier: 76,278.242008431931
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Building Ultimate,Soldier: 76,202.99300609517377
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Elapsed per Ultimate Earned,Soldier: 76,101.1680354004886
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Holding Ultimate,Soldier: 76,90.85000273922924
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Played,Soldier: 76,308.5794137120247
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Ultimates Earned - Fractional,Soldier: 76,2.006493506487459
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Ultimates Used,Soldier: 76,2.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Weapon Accuracy,Soldier: 76,0.43956043956043955
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Soldier: 76,0.5494197513524409
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Soldier: 76,0.5494197513524409
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Soldier: 76,1.0988395027048818
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Average Players per Teleporter,Symmetra,4.5
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Average Time Alive,Symmetra,3.3330001009162515
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Players Teleported,Symmetra,9.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Teleporter Uptime,Symmetra,3.969000121811405
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Teleporters Placed,Symmetra,2.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Alive,Symmetra,6.666000201832503
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Building Ultimate,Symmetra,6.678000201354735
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Elapsed per Ultimate Earned,Symmetra,373.967994558193
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Played,Symmetra,5.843456208705902
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Ultimates Earned - Fractional,Symmetra,0.01785714365541935
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Symmetra,0.010404160436012014
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Symmetra,0.020808320872024028
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Symmetra,0.010404160436012014
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,All Damage Done,Tracer,2798.669402182102
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Assists,Tracer,7.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Average Time Alive,Tracer,236.69600712147076
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Barrier Damage Done,Tracer,390.9625059366226
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Critical Hit Accuracy,Tracer,0.08581436077057793
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Critical Hit Kills,Tracer,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Critical Hits,Tracer,49.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage - Quick Melee,Tracer,81.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage - Weapon,Tracer,2146.9558759331703
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Damage Taken,Tracer,1045.8913716077805
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Deaths,Tracer,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Eliminations,Tracer,11.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Final Blows,Tracer,4.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Healing Received,Tracer,485.0500603914261
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Health Recovered,Tracer,358.50640869140625
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Hero Damage Done,Tracer,2227.9558759331703
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Match Blinks Used,Tracer,70.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Objective Kills,Tracer,5.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Objective Time,Tracer,15.785000474890694
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Quick Melee Accuracy,Tracer,0.23529411764705882
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Quick Melee Hits,Tracer,4.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Quick Melee Ticks,Tracer,17.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Recalls Used,Tracer,7.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Self Healing,Tracer,358.50640869140625
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Self Healing Percent of Damage Taken,Tracer,0.3427759501833329
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Shots Fired,Tracer,1754.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Shots Hit,Tracer,571.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Shots Missed,Tracer,947.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Alive,Tracer,236.69600712147076
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Building Ultimate,Tracer,167.13800495944452
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Elapsed per Ultimate Earned,Tracer,83.56900244080741
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Holding Ultimate,Tracer,79.36600235663354
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Time Played,Tracer,247.22324311733246
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Ultimates Earned - Fractional,Tracer,2.0000000009313226
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Ultimates Used,Tracer,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,Weapon Accuracy,Tracer,0.3761528326745718
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Tracer,0.4414029420823223
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Tracer,0.8828058841646446
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,Birdring,Los Angeles Gladiators,NULL,Tracer,0.4414029420823223
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,All Damage Done,All Heroes,6706.3905119895935
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Assists,All Heroes,11.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Average Time Alive,All Heroes,135.40325413059327
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Barrier Damage Done,All Heroes,533.6141462922096
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage - Quick Melee,All Heroes,38.499711990356445
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage Blocked,All Heroes,5169.810746312141
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage Done,All Heroes,5880.314441084862
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage Taken,All Heroes,10273.490324795246
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Deaths,All Heroes,2.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Eliminations,All Heroes,20.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Environmental Kills,All Heroes,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Final Blows,All Heroes,8.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Hero Damage Done,All Heroes,5880.314441084862
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Knockback Kills,All Heroes,4.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Melee Final Blows,All Heroes,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Melee Percentage of Final Blows,All Heroes,0.125
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Objective Kills,All Heroes,8.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Objective Time,All Heroes,106.91100322676357
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Shots Fired,All Heroes,1406.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Alive,All Heroes,541.6130165223731
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Building Ultimate,All Heroes,494.559014699189
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Elapsed per Ultimate Earned,All Heroes,110.78612744381616
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Holding Ultimate,All Heroes,50.40000150131527
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Played,All Heroes,561.646113038063
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Ultimates Earned - Fractional,All Heroes,4.464087933301926
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Ultimates Used,All Heroes,4.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Weapon Accuracy,All Heroes,0.4896073903002309
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,NULL,All Heroes,2.002453721325539
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,All Damage Done,Winston,3607.8539432287216
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Assists,Winston,7.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Average Time Alive,Winston,119.99000366148539
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Barrier Damage Done,Winston,533.6141462922096
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage - Jump Pack,Winston,243.81783533096313
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage - Primal Rage Leap,Winston,50.05955362319946
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage - Primal Rage Melee,Winston,515.7170543670654
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage - Primal Rage Total,Winston,565.7766079902649
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage - Quick Melee,Winston,23.499711990356445
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage - Weapon,Winston,2102.243270635605
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage Blocked,Winston,5169.810746312141
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Damage Taken,Winston,3823.854076564312
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Deaths,Winston,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Eliminations,Winston,14.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Environmental Kills,Winston,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Final Blows,Winston,6.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Healing Received,Winston,3030.1596496105194
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Hero Damage Done,Winston,2886.77787232399
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Jump Pack Kills,Winston,5.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Knockback Kills,Winston,3.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Melee Final Blows,Winston,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Melee Kills,Winston,4.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Melee Kills,Winston,4.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Objective Kills,Winston,6.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Objective Time,Winston,30.569000920746475
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Players Knocked Back,Winston,28.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Primal Rage Efficiency,Winston,1.5
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Primal Rage Kills,Winston,3.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Primal Rage Melee Accuracy,Winston,0.5384615384615384
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Primal Rage Melee Efficiency,Winston,0.7692307692307693
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Primal Rage Melee Hits,Winston,7.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Primal Rage Melee Hits - Multiple,Winston,10.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Primal Rage Melee Ticks,Winston,13.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Quick Melee Accuracy,Winston,0.16666666666666666
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Quick Melee Hits,Winston,1.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Quick Melee Ticks,Winston,6.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Tesla Cannon Accuracy,Winston,0.6282527881040892
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Tesla Cannon Efficiency,Winston,1.668639053254438
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Tesla Cannon Hits,Winston,169.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Tesla Cannon Hits - Multiple,Winston,282.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Tesla Cannon Ticks,Winston,269.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Alive,Winston,239.98000732297078
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Building Ultimate,Winston,194.84400579950307
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Elapsed per Ultimate Earned,Winston,97.42200289975153
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Holding Ultimate,Winston,39.277001174748875
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Time Played,Winston,250.14604127407074
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Ultimates Earned - Fractional,Winston,2.0
2021-08-16 00:58:54,37421,OWL 2021,CONTROL,Ilios,MuZe,Los Angeles Gladiators,Ultimates Used,Winston,2.0
